Author,Affiliation,Publication Date,Journal Title,Title,Volume,URL
Kirsten Wandschneider*,"Occidental College
",Dec-14,The Journal of Economic History,"Schlüsselereignisse der deutschen Bankengeschichte. Edited by D. Lindenlaub, C. Burhop, J. Scholtyseck. Herausgegeben im Auftrag des Wissenschaftlichen Beirats des Instituts für bankhistorische Forschung e.V. Stuttgart: Franz Steiner Verlag. 2013. Pp. 5, 581. ??6.00, cloth",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/schlusselereignisse-der-deutschen-bankengeschichte-edited-by-d-lindenlaub-c-burhop-j-scholtyseck-herausgegeben-im-auftrag-des-wissenschaftlichen-beirats-des-instituts-fur-bankhistorische-forschung-ev-stuttgart-franz-steiner-verlag-2013-pp-5-581-4600-cloth/31F0C4597B4BCB87F8CF823601499BBA
Blake Smith*,"Northwestern University, Department of History
",Dec-14,The Journal of Economic History,"Mercantilism Reimagined: Political Economy in Early Modern Britain and Its Empire. Edited by Philip J. Stern and Carl Wennerlind. Oxford: Oxford University Press. 2013. Pp. ix, 404. $99.00.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/mercantilism-reimagined-political-economy-in-early-modern-britain-and-its-empire-edited-by-philip-j-stern-and-carl-wennerlind-oxford-oxford-university-press-2013-pp-ix-404-9900/4116B32E93B38B818DA53B3E838BFD57
Stanley L. Engerman*,"University of Rochester
",Dec-14,The Journal of Economic History,"Slavery and the British Country House. Edited by Madge Dresser and Andrew Hann. Swindon: English Heritage. 2013. Pp. xv, 180. $100.00, hardcover.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/slavery-and-the-british-country-house-edited-by-madge-dresser-and-andrew-hann-swindon-english-heritage-2013-pp-xv-180-10000-hardcover/D438F5B8CD788EAC7413EAC902C3DD31
Carolyn M. Moehling*,"Rutgers University
",Dec-14,The Journal of Economic History,"Child Workers and Industrial Health in Britain, 1780??850. By Peter Kirby. Woodbridge: The Boydell Press. 2013. Pp. xi, 212. $29.95, paper.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/child-workers-and-industrial-health-in-britain-17801850-by-peter-kirby-woodbridge-the-boydell-press-2013-pp-xi-212-2995-paper/5857283A515AE41C7760BB84822F9A57
Amanda Gregg*,"Yale University
",Dec-14,The Journal of Economic History,"Freedom's Price: Serfdom, Subjection, &amp; Reform in Prussia, 1648??848. By S.A. Eddie. Oxford: Oxford University Press. 2013. Pp. xx, 356. $178.00, hardcover.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/freedoms-price-serfdom-subjection-reform-in-prussia-16481848-by-sa-eddie-oxford-oxford-university-press-2013-pp-xx-356-17800-hardcover/E75941A381FFCBD7397BF4B706B1DA2B
David Mitch*,"University of Maryland, Baltimore County
",Dec-14,The Journal of Economic History,"The Farmer in England, 1650??980. Edited by Richard W. Hoyle. Farnham, Surrey and Burlington, VT: Ashgate Publishing. 2013. Pp. xvi, 358. $144.95, hardcover.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/farmer-in-england-16501980-edited-by-richard-w-hoyle-farnham-surrey-and-burlington-vt-ashgate-publishing-2013-pp-xvi-358-14495-hardcover/4BFFD5FC0FEB815FB6265679ABC24FCA
Corey Tazzara*,"Scripps College
",Dec-14,The Journal of Economic History,"Orpheus in the Marketplace. By Tim Carter and Richard A. Goldthwaite. Cambridge: Harvard University Press. 2013. Pp. 496. $44.96, hardcover.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/orpheus-in-the-marketplace-by-tim-carter-and-richard-a-goldthwaite-cambridge-harvard-university-press-2013-pp-496-4496-hardcover/69AD5480E355D2456EA2676646A012F9
David Skarbek*,"King's College London
",Dec-14,The Journal of Economic History,"Outlaws of the Atlantic: Sailors, Pirates, and Motley Crews in the Age of Sail. By Marcus Rediker. Boston: Beacon Press. 2014. Pp. ix, 223. $26.95, cloth",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/outlaws-of-the-atlantic-sailors-pirates-and-motley-crews-in-the-age-of-sail-by-marcus-rediker-boston-beacon-press-2014-pp-ix-223-2695-cloth/9B8D3DD18DE44341CA7D4EAF412CC91F
Matthew Jaremski*,"Colgate University
",Dec-14,The Journal of Economic History,"Banking in Oklahoma Before Statehood. By Michael J. Hightower. Norman, OK: University of Oklahoma Press. 2013. Pp. vii, 391. $29.95, cloth.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/banking-in-oklahoma-before-statehood-by-michael-j-hightower-norman-ok-university-of-oklahoma-press-2013-pp-vii-391-2995-cloth/85B5B715522AAB9B0F97E2EA4BD8DF9B
Tracy Dennison; Sheilagh Ogilvie,"Professor, Division of the Humanities and Social Sciences, California Institute of Technology, Pasadena, CA 91125. E-mail: tkd@hss.caltech.edu.
; Professor, Faculty of Economics, University of Cambridge, Sidgwick Avenue, Cambridge CB3 9DD, United Kingdom. E-mail: sco2@econ.cam.ac.uk.
",Sep-14,The Journal of Economic History,Does the European Marriage Pattern Explain Economic Growth?,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/does-the-european-marriage-pattern-explain-economic-growth/6B90AE4652BA0B021897CCF66A9DD52A
Denis Cogneau; Alexander Moradi,"Senior Research Fellow and Associate Professor, Paris School of Economics - IRD, 48 bd Jourdan, 75014, Paris, France . E-mail: denis.cogneau@psemail.eu.
; Lecturer in Economics, Department of Economics, University of Sussex, Arts E511, Falmer, Brighton, BN1 9SN, United Kingdom.
",Sep-14,The Journal of Economic History,Borders That Divide: Education and Religion in Ghana and Togo Since Colonial Times,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/borders-that-divide-education-and-religion-in-ghana-and-togo-since-colonial-times/4E82213AB62DF0B86451199AC279D13A
Aldo Musacchio; André Martínez Fritscher; Martina Viarengo,"Associate Professor Harvard Business School, and Faculty Research Fellow at the National Bureau of Economic Research, Harvard University, Morgan Hall 279, Boston, MA 02163. E-mail: amusacchio@hbs.edu.
; Economist, Central Bank of Mexico, Research Department, Avenida 5 de Mayo 2, Colonia Centro, Código postal 06059, Delegación Cuauhtémoc, Distrito Federal, México. E-mail: amartinez@banxico.org.mx.
; Assistant Professor at The Graduate Institute of International and Development Studies, Department of Economics, Maison de la Paix - Chemin Eugène Rigot 2, 1202 Geneva - Switzerland
",Sep-14,The Journal of Economic History,"Colonial Institutions, Trade Shocks, and the Diffusion of Elementary Education in Brazil, 1889??930",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/colonial-institutions-trade-shocks-and-the-diffusion-of-elementary-education-in-brazil-18891930/282319B2E79383C77F0C3E3295BBB6A4
Peter H. Lindert; Steven Nafziger,"Distinguished Research Professor, Department of Economics, University of California, Davis
; Associate Professor, Department of Economics, Williams College, 24 Hopkins Hall Drive, Williamstown, MA 01267. E-mail: steven.nafziger@williams.edu.
",Sep-14,The Journal of Economic History,Russian Inequality on the Eve of Revolution,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/russian-inequality-on-the-eve-of-revolution/A5CED37A899914A15F9CFB1777A441DF
Vincent Bignon; Marc Flandreau,"Economist, Bank of France and Affiliated Researcher, EconomiX ??University Paris Nanterre. Banque de France, DGEI ??DEMFI ??Pomone (041-1422); 31, rue des Petits Champs, 75049 Paris Cedex 01 France. E-mail: vincent.bignon@banque-france.fr.
; Economist, Bank of France and Affiliated Researcher, EconomiX ??University Paris Nanterre. Banque de France, DGEI ??DEMFI ??Pomone (041-1422); 31, rue des Petits Champs, 75049 Paris Cedex 01 France. E-mail: vincent.bignon@banque-france.fr.
",Sep-14,The Journal of Economic History,The Price of Media Capture and the Debasement of the French Newspaper Industry During the Interwar,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/price-of-media-capture-and-the-debasement-of-the-french-newspaper-industry-during-the-interwar/FF5CA4B35A17796EF407EBE7112502B0
Chris Vickers; Nicolas L. Ziebarth,"Assistant Professor, Department of Economics, Auburn University, Auburn, AL 36830. E-mail: czvickers@auburn.edu.
; Assistant Professor, Department of Economics, University of Iowa and NBER, Iowa City, IA 52245. E-mail: nicolas-ziebarth@uiowa.edu.
",Sep-14,The Journal of Economic History,Did the National Industrial Recovery Act Foster Collusion? Evidence from the Macaroni Industry,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/did-the-national-industrial-recovery-act-foster-collusion-evidence-from-the-macaroni-industry/C059E7B843380CE8C390079405CDF6DF
John P. Tang*,"Lecturer, Research School of Economics, The Australian National University, LF Crisp Building 26, Acton ACT 0200Australia. E-mail: john.tang@anu.edu.au.
",Sep-14,The Journal of Economic History,Railroad Expansion and Industrialization: Evidence from Meiji Japan,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/railroad-expansion-and-industrialization-evidence-from-meiji-japan/E5F44C69E5D0E296B3DACDDA29E1DDBB
David Chilosi*,"Research Officer, Economic History Department, London School of Economics and Political Science, Houghton Street, London WC2A 2AE, United Kingdom. E-mail: d.chilosi@lse.ac.uk.
",Sep-14,The Journal of Economic History,Risky Institutions: Political Regimes and the Cost of Public Borrowing in Early Modern Italy,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/risky-institutions-political-regimes-and-the-cost-of-public-borrowing-in-early-modern-italy/B7F5CB3D477BD2FE20548B27A11AA30C
Alexander J. Field*,"Santa Clara University
",Sep-14,The Journal of Economic History,Capital in the Twenty-First Century: A Review Essay,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/capital-in-the-twentyfirst-century-a-review-essay/9915FA549465FF9A6BD1BFC1AB18BF5F
Francesca Trivellato*,"Yale University
",Sep-14,The Journal of Economic History,"The Economic History of European Jews: Late Antiquity and Early Middle Ages. By Michael Toch. Leiden and Boston: Brill. 2013. Pp. x, 373. ??46.00, cloth.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/economic-history-of-european-jews-late-antiquity-and-early-middle-ages-by-michael-toch-leiden-and-boston-brill-2013-pp-x-373-14600-cloth/B1CFFC4DA806659B688BDB8F47A308F9
William Roberds*,"Federal Reserve Bank of Atlanta
",Sep-14,The Journal of Economic History,"The House of Rothschild in Spain, 1812??941.. By Miguel A López-Morell. translated by Stephen P. Hasler. Surrey: Ashgate. 2013. Pp. xvii, 449. £75.00, hardcover.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/house-of-rothschild-in-spain-18121941-by-miguel-a-lopezmorell-translated-by-stephen-p-hasler-surrey-ashgate-2013-pp-xvii-449-7500-hardcover/0EC126E3ACB6FCE2B5F9C1472ACA9331
Mark Dincecco*,"University of Michigan
",Sep-14,The Journal of Economic History,"Nationalism and Economic Development in Modern Eurasia. By Carl Mosk. London: Routledge. 2013. Pp. xxi, 298. $140.00, hardcover.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/nationalism-and-economic-development-in-modern-eurasia-by-carl-mosk-london-routledge-2013-pp-xxi-298-14000-hardcover/A090D7ACD5C3B8039617396B16C7A9CE
Ross Thomson*,"University of Vermont
",Sep-14,The Journal of Economic History,"Mastering Iron: The Struggle to Modernize an American Industry, 1800??868. By Anne Kelly Knowles. Chicago: University of Chicago Press. 2013. Pp. 334. $45.00, hardcover.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/mastering-iron-the-struggle-to-modernize-an-american-industry-18001868-by-anne-kelly-knowles-chicago-university-of-chicago-press-2013-pp-334-4500-hardcover/A6EB0AD024AE93F22557C2305E6C80D6
Mike Matheis*,"University of Arizona
",Sep-14,The Journal of Economic History,"Diamonds in the Rough: A History of Alabama's Cahaba Coal Field. By James Sanders Day. Tuscaloosa: University of Alabama Press. 2013. Pp. ix, 209. $49.95, cloth.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/diamonds-in-the-rough-a-history-of-alabamas-cahaba-coal-field-by-james-sanders-day-tuscaloosa-university-of-alabama-press-2013-pp-ix-209-4995-cloth/CB3682B2A1FF1F3FA380CAF23FB95DD7
Daniel K. Fetter*,"Wellesley College
",Sep-14,The Journal of Economic History,"Well Worth Saving: How the New Deal Safeguarded Home Ownership. By Price Fishback, Jonathan Rose, and Kenneth Snowden. Chicago: University of Chicago Press. 2013. Pp. 192. $35.00, cloth.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/well-worth-saving-how-the-new-deal-safeguarded-home-ownership-by-price-fishback-jonathan-rose-and-kenneth-snowden-chicago-university-of-chicago-press-2013-pp-192-3500-cloth/008EAA2E8434C1605E1029782E09E30C
Louis P. Cain*,"Loyola University Chicago and Northwestern University
",Sep-14,The Journal of Economic History,"Confronting Decline: The Political Economy of Deindustrialization in Twentieth-Century New England. By David Koistinen. Gainesville: University Press of Florida. 2013. Pp. xii, 332. $74.95, cloth.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/confronting-decline-the-political-economy-of-deindustrialization-in-twentiethcentury-new-england-by-david-koistinen-gainesville-university-press-of-florida-2013-pp-xii-332-7495-cloth/B17A3CADAEB1D406DE42748DD781B0A6
Lee A. Craig*,"North Carolina State University
",Sep-14,The Journal of Economic History,"Whales and Nations: Environmental Diplomacy on the High Seas. By Kurkpatrick Dorsey. Seattle: University of Washington Press. 2013. Pp. xxii, 365. $34.95, cloth.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/whales-and-nations-environmental-diplomacy-on-the-high-seas-by-kurkpatrick-dorsey-seattle-university-of-washington-press-2013-pp-xxii-365-3495-cloth/6A3DA25F55098467EB021FC6EEEFC403
Eric Jones*,"Professor Emeritus of La Trobe University and former Professorial Fellow, University of Melbourne
",Sep-14,The Journal of Economic History,"Religion, Technology, and the Great and Little Divergences: China and Europe Compared, c. 700??800. By Karel Davids. Leiden: Brill. 2013. Pp. xxii, 365. $34.95, cloth.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/religion-technology-and-the-great-and-little-divergences-china-and-europe-compared-c-7001800-by-karel-davids-leiden-brill-2013-pp-xxii-365-3495-cloth/4C83CE459DD0E28B688FB259495A9091
Catalina Vizcarra*,"University of Vermont
",Sep-14,The Journal of Economic History,"Guano and the Opening of the Pacific World: A Global Ecological History. By Gregory T. Cushman. Cambridge: Cambridge University Press. 2013. Pp. 414. $99.00, hardcover.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/guano-and-the-opening-of-the-pacific-world-a-global-ecological-history-by-gregory-t-cushman-cambridge-cambridge-university-press-2013-pp-414-9900-hardcover/61487C0259A7C70A2F3EC65D017AEA35
Peter Boettke*,"George Mason University
",Sep-14,The Journal of Economic History,"Keynes Hayek: The Clash That Defined Modern Economics. By Nicholas Wapshott. New York: Norton. 2011. Pp. 400. 28.95, hardcover.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/keynes-hayek-the-clash-that-defined-modern-economics-by-nicholas-wapshott-new-york-norton-2011-pp-400-1795-paper-2895-hardcover/6AF2B4FE6439D4123C73CB2769D65A9A
Robert C. Allen*,"Global Distinguished Professor of Economic History, New York University, Abu Dhabi, and Emeritus Fellow, Nuffield College, New Road, Oxford OX1 1NF, United Kingdom. E-mail: bob.allen@nuffield.ox.ac.uk.
",Jun-14,The Journal of Economic History,American Exceptionalism as a Problem in Global History,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/american-exceptionalism-as-a-problem-in-global-history/F9E96CB0A6E2B60D92069AF4B27C2C22
Martha J. Bailey; Nicolas J. Duquette,"Assistant Professor Department of Economics, University of Michigan, 611 Tappan Street, Ann Arbor, MI, 48109. E-mail: baileymj@umich.edu.
; Assistant Professor, Sol Price School of Public Policy, University of Southern California, Lewis Hall 312, Los Angeles, California, 90089-0626. E-mail: nduquett@umich.edu.
",Jun-14,The Journal of Economic History,How Johnson Fought the War on Poverty: The Economics and Politics of Funding at the Office of Economic Opportunity,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/how-johnson-fought-the-war-on-poverty-the-economics-and-politics-of-funding-at-the-office-of-economic-opportunity/97132D5C37F3C0032A7C9B23F119266E
Carl Kitchens*,"Assistant Professor, Department of Economics, University of Mississippi, 333 Holman Hall, University, MS 38677. E-mail: kitchct@olemiss.edu.
",Jun-14,The Journal of Economic History,"The Role of Publicly Provided Electricity in Economic Development: The Experience of the Tennessee Valley Authority, 1929??955",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/role-of-publicly-provided-electricity-in-economic-development-the-experience-of-the-tennessee-valley-authority-19291955/D9FD6E9C88DA66569EC1D606313DA34A
Mary Tone Rodgers; James E. Payne,"Marcia Belmar Willock Professor of Finance, School of Business, Department of Finance, State University of New York at Oswego, 313 Rich Hall, Oswego, NY 13126. E-mail: Mary.rodgers@oswego.edu.
; Provost and Vice President for Academic Affairs, Bank One Professor in Business, Department of Economics and Finance, University of New Orleans, 2000 Lakeshore Drive, New Orleans, LA 70148. E-mail: jepayne@uno.edu.
",Jun-14,The Journal of Economic History,How the Bank of France Changed U.S. Equity Expectations and Ended the Panic of 1907,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/how-the-bank-of-france-changed-us-equity-expectations-and-ended-the-panic-of-1907/5574BE3ED6D1038E0171908456ECCC7C
Massimiliano Gaetano Onorato; Kenneth Scheve; David Stasavage,"Assistant Professor, IMT Institute for Advanced Studies Lucca, Piazza San Ponziano 6, 55100 Lucca, Italy. E-mail: massimiliano.onorato@imtlucca.it.
; Professor, Department of Political Science, Stanford University, 616 Serra Street, Encina Hall West, Room 409, Stanford, CA 94305-6044. E-mail: scheve@stanford.edu.
; Professor, Department of Politics, New York University, 19 W. 4th Street, New York, NY 10012, Canada. E-mail: david.stasavage@nyu.edu.
",Jun-14,The Journal of Economic History,Technology and the Era of the Mass Army,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/technology-and-the-era-of-the-mass-army/4ABA8AA5F67009837F14BB70F4F12BD5
Joanna N. Lahey*,"Assistant Professor, Texas A&M University and NBER, Bush School, TAMU Mailstop 4220, College Station, TX 77843. E-mail: jlahey@nber.org.
",Jun-14,The Journal of Economic History,Birthing a Nation: The Effect of Fertility Control Access on the Nineteenth-Century Demographic Transition,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/birthing-a-nation-the-effect-of-fertility-control-access-on-the-nineteenthcentury-demographic-transition/4DF1E2C4BB824E09A0E4C2218CE4373B
James Kai-sing Kung; Chicheng Ma,"Yan Ai Foundation Professor of Social Science, and Senior Fellow of the Institute for Advanced Study, Hong Kong University of Science and Technology, Clear Water Bay, Hong Kong. E-mail: sojk@ust.hk.
; Assistant Professor, School of Economics, Shandong University, 27 Shanda Nanlu, Jinan, Shandong Province, China. E-mail: macc@sdu.edu.cn.
",Jun-14,The Journal of Economic History,Autarky and the Rise and Fall of Piracy in Ming China,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/autarky-and-the-rise-and-fall-of-piracy-in-ming-china/DFA290E2C6550AF9F29E24039B3314AC
Nicolas J. Duquette*,"Assistant Professor, Sol Price School of Public Policy, University of Southern California, Lewis Hall 312, Los Angeles, California 90089-0626. E-mail: nduquett@umich.edu.
",Jun-14,The Journal of Economic History,Revealing the Relationship Between Ship Crowding and Slave Mortality,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/revealing-the-relationship-between-ship-crowding-and-slave-mortality/E978DC4E5FE7CC560734D75A277D4787
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Jonathan P. Conant*,"Brown University
",Jun-14,The Journal of Economic History,"Through the Eye of a Needle: Wealth, the Fall of Rome, and the Making of Christianity in the West, 350??50 AD. By Peter Brown. Princeton, NJ and Oxford: Princeton University Press. 2012. Pp. xxx, 759. $24.95, paper.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/through-the-eye-of-a-needle-wealth-the-fall-of-rome-and-the-making-of-christianity-in-the-west-350550-ad-by-peter-brown-princeton-nj-and-oxford-princeton-university-press-2012-pp-xxx-759-2495-paper/263D3DE7FFAB19995C052F8929608241
Thomas Max Safley*,"University of Pennsylvania
",Jun-14,The Journal of Economic History,"Cities of Commerce: The Institutional Foundations of International Trade in the Low Countries, 1250??650. By Oscar Gelderblom. Princeton, NJ: Princeton University Press. 2013. Pp. xii, 293. $31.50, hardcover.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/cities-of-commerce-the-institutional-foundations-of-international-trade-in-the-low-countries-12501650-by-oscar-gelderblom-princeton-nj-princeton-university-press-2013-pp-xii-293-3150-hardcover/E9436EE710776B777A307BAD290EF43C
Logan Everett Sawyer III*,"University of Georgia School of Law
",Jun-14,The Journal of Economic History,"Against the Profit Motive: The Salary Revolution in American Government, 1780??940. By Nicholas R. Parrillo. New Haven, CT and London: Yale University Press. 2013. Pp. xi, 568. 55.00, paper.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/against-the-profit-motive-the-salary-revolution-in-american-government-17801940-by-nicholas-r-parrillo-new-haven-ct-and-london-yale-university-press-2013-pp-xi-568-12500-hardcover-5500-paper/E269B3F20BCEA26A0C9AF3649A1076E6
Trevon D. Logan*,"The Ohio State University and NBER
",Jun-14,The Journal of Economic History,"Run to Glory and Profits: The Economic Rise of the NFL During the 1950s. By David George Surdam. Lincoln: University of Nebraska Press. 2013. Pp. x, 433. $55.00, hardcover.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/run-to-glory-and-profits-the-economic-rise-of-the-nfl-during-the-1950s-by-david-george-surdam-lincoln-university-of-nebraska-press-2013-pp-x-433-5500-hardcover/8C0FF126421E9DB8225514341DA22C34
Pierre Siklos*,"Wilfrid Laurier University and Balsillie School of International Affairs
",Jun-14,The Journal of Economic History,"The Great Inflation: The Rebirth of Modern Central Banking. Edited by Michael D. Bordo and Athanasios Orphanides. Chicago: University of Chicago Press and NBER.. Pp. 532. $120.00, hardcover.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/great-inflation-the-rebirth-of-modern-central-banking-edited-by-michael-d-bordo-and-athanasios-orphanides-chicago-university-of-chicago-press-and-nber-pp-532-12000-hardcover/9B0F62CADE7B203F40792C5215D5909B
Changkeun Lee*,"University of Michigan
",Jun-14,The Journal of Economic History,"Made in the USA: The Rise and Retreat of American Manufacturing. By Vaclav Smil. Cambridge, MA: The MIT Press. 2013. Pp.xiii, 256. $27.95, hardcover.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/made-in-the-usa-the-rise-and-retreat-of-american-manufacturing-by-vaclav-smil-cambridge-ma-the-mit-press-2013-ppxiii-256-2795-hardcover/6373C1499F5F10A3337D85B234C147FB
Changkeun Lee*,"University of Michigan
",Jun-14,The Journal of Economic History,"America's Assembly Line. By David E. Nye. Cambridge, MA: The MIT Press. 2013. Pp. xii, 360. $29.95, hardcover.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/americas-assembly-line-by-david-e-nye-cambridge-ma-the-mit-press-2013-pp-xii-360-2995-hardcover/5C0BBCD75733DCEEBD3AA2F41EAAFBCF
Gavin Wright*,"Stanford University
",Jun-14,The Journal of Economic History,"Legacies of the War on Poverty. Edited by Martha J. Bailey and Sheldon Danziger. New York: Russell Sage Foundation (The National Poverty Series on Poverty and Public Policy). 2013. Pp. xii, 309. $39.95, paper.",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/legacies-of-the-war-on-poverty-edited-by-martha-j-bailey-and-sheldon-danziger-new-york-russell-sage-foundation-the-national-poverty-series-on-poverty-and-public-policy-2013-pp-xii-309-3995-paper/063488F16ED221D97B1889F5BE86989B
Elise Huillery*,"Assistant Professor, Economics Department, Sciences Po, 28 rue des Saints Pères, 75007 Paris, France. E-mail: elise.huillery@sciences-po.fr.
",Mar-14,The Journal of Economic History,The Black Man's Burden: The Cost of Colonization of French West Africa,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/black-mans-burden-the-cost-of-colonization-of-french-west-africa/42EF127DCC7EA90A0DD1362A8D0B1954
James Fenske*,"University Lecturer in Economic History, Department of Economics, University of Oxford, Manor Road Building, Oxford, OX1 3UQ, United Kingdom. E-mail: james.fenske@economics.ox.ac.uk.
",Mar-14,The Journal of Economic History,Imachi Nkwu: Trade and the Commons,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/imachi-nkwu-trade-and-the-commons/0CE821136F415B670F994F570DB83A58
Sebastian Braun; Toman Omar Mahmoud,"Senior Researcher, Kiel Institute for the World Economy, Hindenburgufer 66, 24105 Kiel, Germany. E-mail: Sebastian.Braun@ifw-kiel.de.
; Researcher, Kiel Institute for the World Economy, Hindenburgufer 66, 24105 Kiel, Germany. E-mail: Toman.Mahmoud@ifw-kiel.de.
",Mar-14,The Journal of Economic History,The Employment Effects of Immigration: Evidence from the Mass Arrival of German Expellees in Postwar Germany,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/employment-effects-of-immigration-evidence-from-the-mass-arrival-of-german-expellees-in-postwar-germany/594382DEF5F5785962AB8F6C958665DC
Matthew Jaremski*,"Assistant Professor, Department of Economics, Colgate University, 13 Oak Drive, Hamilton, NY 13346. E-mail: mjaremski@colgate.edu.
",Mar-14,The Journal of Economic History,"National Banking's Role in U.S. Industrialization, 1850??900",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/national-bankings-role-in-us-industrialization-18501900/36C881082CC32D9112C76CB4ED7A39A2
Bishnupriya Gupta*,"Associate Professor, Department of Economics, University of Warwick, Coventry, CV4 7AL, United Kingdom. E-mail: B.Gupta@warwick.ac.uk.
",Mar-14,The Journal of Economic History,Discrimination or Social Networks? Industrial Investment in Colonial India,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/discrimination-or-social-networks-industrial-investment-in-colonial-india/38A95AD2BFF4DF8D837E30286A2525D7
Taylor Jaworski*,"Ph.D. Candidate, Department of Economics, University of Arizona, 1130 E. Helen Street, Tucson, AZ 85721. E-mail: tjaworski@gmail.com.
",Mar-14,The Journal of Economic History,"?�You're in the Army Now:??The Impact of World War II on Women's Education, Work, and Family",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/youre-in-the-army-now-the-impact-of-world-war-ii-on-womens-education-work-and-family/EBB342F5588732E398B02E7D2D9C8279
?evket Pamuk; Maya Shatzmiller,"Professor, Ataturk Institute for Modern Turkish History, Bogaziçi (Bosphorus) University 34342 Bebek, Istanbul, Turkey. E-mail: pamuk@boun.edu.tr.
; Professor, Department of History, University of Western Ontario, Lawson Hall 2229, Ontario, Canada, N6A 5C2. E-mail: maya@uwo.ca.
",Mar-14,The Journal of Economic History,"Plagues, Wages, and Economic Change in the Islamic Middle East, 700??500",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/plagues-wages-and-economic-change-in-the-islamic-middle-east-7001500/3A99790607F69D1D7802907D21455A54
Dario Debowicz; Paul Segal,"Research Scientist, International Food Policy Research Institute - Direction General, 2033 K Street, NW, Washington, DC 20006-1002. E-mail: D.Debowicz@cgiar.org.
; Senior Lecturer, King's International Development Institute, King's College London, Strand, London WC2R 2LS, United Kingdom. E-mail: paul.segal@kcl.ac.uk.
",Mar-14,The Journal of Economic History,"Structural Change in Argentina, 1935??960: The Role of Import Substitution and Factor Endowments",74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/structural-change-in-argentina-19351960-the-role-of-import-substitution-and-factor-endowments/99D3A0B3B09D763DFC1B746CECE5A48E
Andrew J. Jalil*,"Assistant Professor, Department of Economics, Occidental College, 1600 Campus Road, Los Angeles, California 90041. E-mail: jalil@oxy.edu.
",Mar-14,The Journal of Economic History,Monetary Intervention Really Did Mitigate Banking Panics During the Great Depression: Evidence Along the Atlanta Federal Reserve District Border,74,https://www.cambridge.org/core/journals/journal-of-economic-history/article/monetary-intervention-really-did-mitigate-banking-panics-during-the-great-depression-evidence-along-the-atlanta-federal-reserve-district-border/E50B8E9AF89079DFF717049AE553D2B7
,,,,,,
